Id,Content
Zuoyequnxing_51_1,Tôi nghe nói Lucilla đã nhờ bạn giúp đỡ sau buổi lễ. Trải nghiệm làm việc với cô ấy thế nào?
Zuoyequnxing_51_2,"Ban đầu, cô ấy rất chiếm ưu thế, liên tục dẫn dắt toàn bộ cuộc trò chuyện."
Zuoyequnxing_51_3,"Nhưng giờ tôi đã hiểu, hóa ra là vì Học viện này có ý nghĩa quá lớn đối với cô ấy."
Zuoyequnxing_52_1,"Dựa trên thông tin tình báo của bạn, Lõi Lò phản ứng đã được trả lại. Lý tưởng nhất, chúng ta nên đợi Exostrider thức tỉnh trước khi cố gắng giúp Aemeath hay đối đầu với Threnodian."
Zuoyequnxing_52_2,"Tuy nhiên, các chỉ số gần đây từ các thiết bị giám sát Stridergate của Viện... chúng vượt xa mọi giới hạn."
Zuoyequnxing_52_3,"Tính phản ứng của Voidmatter đang tăng đột biến. Tập thể Spacetrek đang trở nên bất ổn. Nếu Threnodian Aleph-1 phá vỡ phong ấn, toàn bộ Solaris sẽ gặp nguy hiểm, không chỉ riêng Lahai-Roi."
Zuoyequnxing_52_4,"Giờ đây, The Collective không thể nào tự thiết lập nơi này mà không chuẩn bị sẵn các hồ sơ đối phó cho một sự kiện Threnodian."
Zuoyequnxing_52_5,"Vấn đề là, mỗi kế hoạch đó đều sẽ thiêu rụi hàng thập kỷ tiến bộ khoa học."
Zuoyequnxing_52_6,"Điều này, đối với chúng ta, thực sự mang lại một đòn bẩy nhất định. Đủ để chúng ta có thể đối thoại thẳng thắn với người đứng đầu của họ."
Zuoyequnxing_52_7,"... Sau đó, tôi sẽ thuyết phục anh ta. Tôi sẽ chứng minh rằng chỉ có số thương vong thấp nhất mới là điều hợp lý. Anh ta sẽ buộc phải chấp thuận tôi với vai trò Synchronist điều khiển Exostrider."
Zuoyequnxing_52_8,"Luuk, bạn từng nhắc đến việc bạn có mối liên hệ ở Black Shores. Và không gian làm việc này của bạn... Nó được bảo mật, đúng không?"
Zuoyequnxing_52_9,Chắc chắn rồi. Bạn đang nghĩ gì vậy?
Zuoyequnxing_52_10,Lahai-Roi đã bị cô lập khỏi thế giới bên ngoài. Các kênh liên lạc công cộng có lẽ đã bị những con chuột Fractsidus bên trong Học viện nghe lén. Và ngay lúc này... tôi cần một đường dây trực tiếp đến Black Shores.
Zuoyequnxing_52_11,"Tôi đã rõ. Xin cho tôi một lát. Tôi sẽ thiết lập liên kết, còn phần còn lại cứ để bạn lo liệu."
Zuoyequnxing_52_12,"Tôi đã nhận được cuộc gọi của bạn, {PlayerName}."
Zuoyequnxing_52_13,Tình hình ở Lahai-Roi có tệ đến mức đó sao? Trông bạn kiệt sức quá.
Zuoyequnxing_52_14,"Rất nhiều chuyện đã xảy ra, Người gác bến."
Zuoyequnxing_52_15,Tôi ổn. Chỉ hơi mệt thôi.
Zuoyequnxing_52_16,"Sự suy giảm tần số của tôi đã được khắc phục. Nhưng Lahai-Roi đang đối mặt với mối đe dọa Threnodian cận kề. Tôi cần sự giúp đỡ của bạn, Shorekeeper."
Zuoyequnxing_52_17,"Tôi đã hiểu. Vì mục đích này... cả tôi, và Bờ Biển Đen, đều tồn tại."
Zuoyequnxing_52_18,"Có thông tin tình báo nào khác về Exostrider trong Hệ thống Tethys không? Dù đã được xác minh hay chưa, tôi cần tất cả những gì bạn có."
Zuoyequnxing_52_19,Tôi tin tưởng Luuk. Bạn cứ tự nhiên nói đi.
Zuoyequnxing_52_20,Hồ sơ xác nhận rằng Luuk Herssen đã cung cấp sự hỗ trợ và thông tin tình báo thiết yếu cho Black Shores. Tôi tin vào sự phán đoán của bạn.
Zuoyequnxing_52_21,"Sau khi Startorch Academy được thành lập, hầu hết thông tin đều nằm dưới phong ấn bí mật của họ. Tuy nhiên, trong những ngày đầu, bạn đã làm trung gian hòa giải các cuộc đàm phán giữa Học viện và Roya. Qua quá trình đó, Black Shores đã có được quyền tiếp cận một phần những hiểu biết lưu trữ nhất định."
Zuoyequnxing_52_22,"Tập thể Spacetrek lo sợ rằng do sự phân tách của Exoswarm, Exostrider, ngay cả khi thức tỉnh, cũng có thể không đủ sức mạnh để đối đầu với Threnodian. Mối lo ngại này đã dẫn đến sáng kiến Cộng Hưởng Tăng Cường—các Synchronists."
Zuoyequnxing_52_23,"Quan sát cách Sentinels vận hành cùng Cộng Hưởng Giả của họ, họ đã đưa ra giả thuyết rằng Exostrider, với những điểm tương đồng đó, cũng có thể khuếch đại sức mạnh của mình thông qua một Cộng Hưởng Giả."
Zuoyequnxing_52_24,"Tuy nhiên, xét đến mối liên kết của bạn với Exostrider, Hệ thống Tethys không khuyến nghị phương pháp này."
Zuoyequnxing_52_25,"Chúng tôi có thông tin tình báo rằng, sâu dưới Lahai-Roi là <te href=851076>Viên Đá Chủ Chốt</te> mà Exostrider đã để lại từ rất lâu."
Zuoyequnxing_52_26,Nó nằm ngay trên dấu niêm phong của <te href=851077>Stridergate</te>. Bạn có thể coi nó như một loại khóa.
Zuoyequnxing_52_27,"Bạn không cần buồng lái để điều khiển Exostrider. Chỉ cần trình tự kích hoạt của nó không bị cản trở, bạn có thể điều khiển nó bằng Keystone."
Zuoyequnxing_52_28,...Phải chăng là vì tôi là 'Người định đoạt' của nó?
Zuoyequnxing_52_29,"Chính xác. Đối với người có chung nguồn gốc với nó, một buồng lái sẽ chỉ là một sự cản trở."
Zuoyequnxing_52_30,Về Aemeath... Tôi cho rằng đề xuất của Dr. Luuk là khả thi.
Zuoyequnxing_52_31,Ý bạn là dùng cái 'vỏ' giống Exoswarm xuất hiện trong buồng lái để tìm cô ấy sao?
Zuoyequnxing_52_32,"Vâng. Sự kết nối giữa các tần số sẽ giúp ích. {PlayerName}, hãy mang ""cô ấy"" theo khi bạn kích hoạt Exostrider."
Zuoyequnxing_52_33,"Được thôi. Trong lúc tôi ở đó, Bờ Biển Đen sẽ cần phải theo dõi Lahai-Roi sát sao hơn."
Zuoyequnxing_52_34,Tôi hiểu rồi.
Zuoyequnxing_52_35,"Tôi đặt niềm tin vào bạn, Người Giữ Bờ."
Zuoyequnxing_52_36,"Chỉ cần tôi còn có thể giúp được bạn, tôi... đã mãn nguyện rồi."
Zuoyequnxing_52_37,"Hãy trở về an toàn từ Stridergate, {PlayerName}."
Zuoyequnxing_52_38,Tôi sẽ. Đừng lo lắng.
Zuoyequnxing_52_39,Tôi sẽ báo cho Lucilla. Bạn cứ thong thả uống hết ly nước đó trước khi rời đi nhé.
Zuoyequnxing_52_40,"Bạn nghĩ sao? Tôi sắp nhờ một người đàn ông phê duyệt một kế hoạch điên rồ, mà tôi còn chẳng thể hứa với anh ấy là nó sẽ thành công."
Zuoyequnxing_52_41,"Không ai có kế hoạch nào mà họ dám đảm bảo sẽ thành công. Nếu Chase đồng ý, đó là vì anh ta đặt cược rằng bạn là lựa chọn tối ưu nhất của anh ta. Cứ chấp nhận chiến thắng này đi."
Zuoyequnxing_52_42,"Rốt cuộc thì, tất cả đều quy về con người, {PlayerName}."
Zuoyequnxing_52_43,"Luuk tiết lộ cho bạn về hoạt động Voidmatter bất thường gần Stridergate, một cơ hội có thể được dùng để thuyết phục Spacetrek Collective về tính cần thiết của kế hoạch của bạn. Để chuẩn bị, bạn liên hệ với Shorekeeper từ không gian làm việc riêng của Luuk, người này, với sự hỗ trợ của Tethys System, thông báo rằng bạn có thể điều khiển Exostrider bằng cách kích hoạt ""Keystone"" dưới lòng đất.
Shorekeeper cũng lưu ý rằng ""vỏ"" của Aemeath có lẽ kết nối với tần số của cô ấy vượt qua Stridergate. Cô ấy gợi ý rằng bạn nên mang ""Aemeath"" theo khi đi."
Zuoyequnxing_53_1,Tôi tin rằng Dr. Luuk đã tóm tắt cho bạn về cuộc gặp với người đứng đầu của Spacetrek Collective rồi.
Zuoyequnxing_53_2,Hãy đến Phòng Học Thuật. Anh ấy đang đợi bạn ở đó.
Zuoyequnxing_54_1,"Mr. Chase. Đây là học viên mà tôi đã nhắc đến, {PlayerName}. Hy vọng lớn nhất của chúng ta để điều khiển Exostrider."
Zuoyequnxing_54_2,"Tổng thống Lucilla, thôi khỏi màn giới thiệu đi. Chúng ta đã gặp nhau rồi mà."
Zuoyequnxing_54_3,(Trước đây...? Tại Học viện kiếp trước của tôi sao?)
Zuoyequnxing_54_4,Chúng ta nên đi thẳng vào vấn đề. Tình hình Threnodian Aleph-1 đang xấu đi. Chúng ta không còn nhiều thời gian nữa.
Zuoyequnxing_54_5,"Tôi định chờ quá trình tự hồi phục của Exostrider kết thúc, nhưng thời gian đã hết rồi."
Zuoyequnxing_54_6,"Vậy thì nói cho tôi biết, {PlayerName}. Tại sao bạn muốn điều khiển Exostrider? Kế hoạch là gì?"
Zuoyequnxing_54_7,Tìm Aemeath và đánh bại Threondian.
Zuoyequnxing_54_8,"Aemeath… Cái tên này nghe rất quen. Cô ấy, người sở hữu tỷ lệ đồng bộ cao. Sự biến mất của cô ấy là một tổn thất lớn đối với chúng ta."
Zuoyequnxing_54_9,Cô ấy đã vượt qua Stridergate.
Zuoyequnxing_54_10,Hehe. Ra là vậy.
Zuoyequnxing_54_11,Nhưng tìm ra một người giữa cái đống rơm liên chiều không gian chết tiệt đó ư? Không hề dễ. Bạn hiểu vị thế của chúng tôi... Threnodian mới là ưu tiên hàng đầu của chúng tôi.
Zuoyequnxing_54_12,Việc ngăn chặn Threnodian cũng là ưu tiên của tôi. Tôi sẽ lo liệu cả hai việc này.
Zuoyequnxing_54_13,"Nhìn này, chúng ta có cùng mục tiêu, nên như bạn nói, chúng ta cứ ""đi thẳng vào vấn đề."" Nếu Voidmatter bùng phát, Lahai-Roi sẽ là tâm điểm. Mọi dự án của bạn sẽ chịu tổn thất."
Zuoyequnxing_54_14,"Về Aleph-1, thông tin tình báo của chúng ta còn thiếu sót. Hiện tại, chúng ta chưa xem xét việc tiêu hủy hoàn toàn nó."
Zuoyequnxing_54_15,Điều chúng ta cần là Exostrider phải gia cố lớp phong ấn trên Stridergate.
Zuoyequnxing_54_16,"Để làm được điều đó, chúng ta cần một Synchronist có đủ năng lực. Và chúng ta cũng cần Bản sao Ổ đĩa của Viện. Khi nó được cấy vào khoang ngực của Exostrider, việc sửa chữa sẽ hoàn tất."
Zuoyequnxing_54_17,"Hiện tại, Bản sao đang ở giai đoạn phát triển cuối cùng. Chúng ta vẫn còn thiếu những dữ liệu quan trọng."
Zuoyequnxing_54_18,Một bản sao Drive... Ý bạn là đang chế tạo nó từ Reactor Drive bị rơi sau khi Helios được phóng?
Zuoyequnxing_54_19,"Heh, đúng vậy. Nó dựa trên khung sườn ban đầu của Drive. Bạn đã góp phần vào chuyện đó. Bạn đã đảm bảo Helios được phóng đi."
Zuoyequnxing_54_20,"Để hoàn thành Bản sao Drive, chúng tôi cần dữ liệu chính xác từ Exostrider hoạt động trong nồng độ cao của Voidmatter, cùng với các chỉ số môi trường thu thập từ bên trong Threnodian."
Zuoyequnxing_54_21,"Nếu không có chúng, chúng ta không thể đảm bảo Exostrider có thể chống lại sự ô nhiễm của Aleph-1."
Zuoyequnxing_54_22,"Phán quyết đã có, {PlayerName}. Thay mặt cho Tập thể Spacetrek, tôi ủy quyền cho bạn điều khiển Exostrider."
Zuoyequnxing_54_23,"Nhưng hãy nhớ rằng, mục tiêu của chúng ta là dữ liệu. Chúng ta cần thu thập các chỉ số từ khu vực nồng độ cao để hoàn thiện Bản sao."
Zuoyequnxing_54_24,Và nhiệm vụ cá nhân của bạn chỉ có mười phút. Đó là thời gian tối đa mà các Rào chắn Vật chất Hư vô của chúng ta có thể bao phủ Cổng Stridergate sau khi nó được mở.
Zuoyequnxing_54_25,"Sau mười phút, bạn trở về Lahai-Roi. Dù bạn có tìm thấy Aemeath hay không. Bạn có chấp nhận không?"
Zuoyequnxing_54_26,Được thôi. Còn một điều nữa. Tôi sẽ không dùng buồng lái. Chỉ cần chỉ đường cho tôi đến Keystone và chuẩn bị Exostrider là được. Thế là đủ với tôi rồi.
Zuoyequnxing_54_27,Heh. Vẫn còn quá nhiều điều bất ngờ. Luôn mang đến cho chúng ta... những thứ khác biệt.
Zuoyequnxing_54_28,"Lucilla, chạy một bài kiểm tra đồng bộ hóa áp lực cao cho {PlayerName}. Tôi đã xem đánh giá vật lý rồi, nhưng tôi cần dữ liệu trực tiếp để xác nhận."
Zuoyequnxing_54_29,"Ngay khi các chỉ số chuyển sang màu xanh, chúng ta sẽ bắt đầu chuẩn bị kích hoạt Keystone và triển khai Rào chắn Voidmatter xung quanh Stridergate."
Zuoyequnxing_54_30,Còn một chuyện khác. Tôi cần một sự giúp đỡ.
Zuoyequnxing_54_31,"Cứ tiếp tục đi, {PlayerName}."
Zuoyequnxing_54_32,"The Fractsidus đang ẩn mình. Ngay cả sau thất bại trong Bóng Tối, họ vẫn có thể hành động ngay khi Stridergate mở ra."
Zuoyequnxing_54_33,"À. Đó là điều bạn đang nghĩ đến. À, tôi có một cập nhật. Bạn còn nhớ bạn của Sigrika không? Cái người... hơi lơ đãng đó?"
Zuoyequnxing_54_34,Ý bạn là Denia sao?
Zuoyequnxing_54_35,Chính là cô ấy. Cô ấy đã mất tích. Cuộc điều tra của chúng ta chỉ ra rằng cô ấy chính là tác nhân mà Grand Architect đã nhắc đến.
Zuoyequnxing_54_36,Nhưng đừng để nó làm bạn xao nhãng. Tôi có một người bạn đáng tin cậy đang giám sát hoạt động của Fractsidus.
Zuoyequnxing_54_37,"Bạn chỉ cần tập trung đánh thức người khổng lồ. Phần còn lại cứ để cho chúng tôi, {PlayerName}."
Zuoyequnxing_54_38,"The Black Shores vừa gửi một yêu cầu liên lạc chính thức. Họ đang đề nghị hỗ trợ toàn diện cho việc sơ tán của Lahai-Roi, nếu điều đó xảy ra."
Zuoyequnxing_54_39,"Lucilla, bạn lo liệu đi. Bạn nắm bắt tình hình tốt hơn tôi. Và bạn cũng giỏi hơn trong việc nói chuyện với {PlayerName}."
Zuoyequnxing_54_40,"Heh... Nếu còn điều gì muốn hỏi tôi, thì bây giờ là lúc."
Zuoyequnxing_54_41,"Tôi bất ngờ vì bạn lại đặt nhiều niềm tin vào {PlayerName} đến vậy, và cho phép {Male=anh ấy;Female=cô ấy} dễ dàng như thế. Có lý do đặc biệt nào không?"
Zuoyequnxing_54_42,"Chúng ta khác biệt, Chủ tịch. Tôi là một doanh nhân. Và các doanh nhân luôn tin vào trực giác của mình khi tìm kiếm một khoản đầu tư giá trị."
Zuoyequnxing_54_43,"Threnodian có thể giáng đòn bất cứ lúc nào. Với hoàn cảnh này, Lahai-Roi có lẽ phải bị coi là thất bại."
Zuoyequnxing_54_44,"Và với khoảng thời gian chúng ta còn lại, việc di chuyển Exostrider là điều bất khả thi. Dù sao đi nữa, nếu chúng ta cũng sẽ mất nó, tại sao không để {PlayerName} tung ra một đòn cuối cùng?"
Zuoyequnxing_54_45,Đã hiểu. Chúng ta vẫn cần chuẩn bị cho kịch bản tồi tệ nhất.
Zuoyequnxing_54_46,"Dĩ nhiên. Nếu phương án này thất bại, chúng ta sẽ kích hoạt kế hoạch dự phòng—Duskveil."
Zuoyequnxing_54_47,"Lucilla giới thiệu bạn với Chase. Người đàn ông lớn tuổi đầy mưu mẹo thẳng thắn bày tỏ rằng mối quan tâm của ông ta là sự phát triển của Drive Replica, và ông hy vọng nó sẽ giúp Exostrider có khả năng củng cố phong ấn trên Stridergate. Nếu bạn vượt qua Synchronist Test, ông ta đồng ý cho bạn lái Exostrider. Nhưng bạn chỉ có mười phút để đạt được mục tiêu cá nhân là tìm ra Aemeath.
Sau khi bạn rời đi, Chase nhận xét với Lucilla rằng Black Shores đã gửi lời đề nghị hỗ trợ. Quyết định tin tưởng bạn chỉ dựa trên cái nhìn cơ hội của một doanh nhân. Nhưng nếu bạn thất bại, Spacetrek Collective sẽ từ bỏ Exostrider và kích hoạt ""Duskveil."""
Zuoyequnxing_55_1,"Ugh, cái gã đó làm tôi thấy rợn người quá..."
Zuoyequnxing_55_2,Liên bang Mới rốt cuộc là nơi như thế nào? Tất cả họ đều giống như vậy sao?
Zuoyequnxing_55_3,"Chúng ta sẽ biết khi đến đó thôi, Abby."
Zuoyequnxing_56_1,Vậy ra bạn là {PlayerName} sao? Tôi là Sakya. Hôm nay tôi sẽ giám sát và đánh giá bài kiểm tra của bạn.
Zuoyequnxing_56_2,Lucilla đã kể cho tôi nghe mọi chuyện.
Zuoyequnxing_56_3,Bài kiểm tra đồng bộ hóa này có cường độ cao hơn nhiều so với quy trình tiêu chuẩn. Chúng ta đang mô phỏng áp lực thần kinh của một liên kết trực tiếp với Exostrider.
Zuoyequnxing_56_4,"Nếu bạn cảm thấy bất cứ điều gì không ổn, hãy báo ngay. Tôi sẽ không cho phép thử nghiệm tiếp tục trong điều kiện quá tải. Hãy xem xét và xác nhận các quy trình an toàn trước khi bước vào buồng lái."
Zuoyequnxing_56_5,(Đọc và xác nhận các quy trình an toàn.)
Zuoyequnxing_56_6,Tốt. Các hệ thống cabin đã được cấu hình. Buồng lái mô phỏng ở ngay đằng kia. Tôi sẽ theo dõi các chỉ số của bạn rất sát trong suốt thời gian này.
Zuoyequnxing_56_7,Mong rằng... bạn sẽ vượt qua bài kiểm tra một cách suôn sẻ.
Zuoyequnxing_57_1,Mạng thần kinh đã kết nối. Mô hình chiến thuật đã được xây dựng.
Zuoyequnxing_57_2,Dấu hiệu sinh tồn của Cộng Hưởng Giả... đã đồng bộ.
Zuoyequnxing_58_1,Tải thần kinh: dao động nằm trong phạm vi bình thường. Đang tối ưu hóa mô hình... Điều chỉnh tỷ lệ hoàn tất.
Zuoyequnxing_58_2,Trạng thái người dùng ổn định. Không phát hiện ép xung.
Zuoyequnxing_59_1,Giới hạn ngưỡng sức mạnh hỏa lực đã được loại bỏ.
Zuoyequnxing_59_2,Công suất năng lượng: Ổn định. Khả năng tương thích với Mech: Cao.
Zuoyequnxing_60_1,Kiểm tra hoàn tất. Đang ghi lại dữ liệu tốc độ đồng bộ hóa.
Zuoyequnxing_60_2,Buồng lái đang mở. Vui lòng thoát ra theo các quy trình an toàn.
Zuoyequnxing_61_1,Bạn đã đi từ căn nhà bên hồ đến tận đây bằng cách nào vậy?
Zuoyequnxing_61_2,"Cô ấy thỉnh thoảng lang thang vào Học viện. Thông thường, con bot chăm sóc của cô ấy sẽ đưa cô ấy trở về khá nhanh, nhưng hôm nay cô ấy lại... ương bướng."
Zuoyequnxing_61_3,Lát nữa chúng ta sẽ cùng nhau quay lại nhé?
Zuoyequnxing_61_4,...
Zuoyequnxing_61_5,Hừm... Vậy là cái tên quái vật nhỏ này cũng chịu im lặng rồi sao. Không ngờ mình lại được thấy ngày này.
Zuoyequnxing_61_6,"Professor Sakya, bạn có quen Aemeath sao?"
Zuoyequnxing_61_7,(Hình như tôi đã nghe tên Giáo sư này trước đây...)
Zuoyequnxing_61_8,Vâng. Tôi từng là giáo viên của cô ấy. Hơn mười năm trước. Cô ấy đã từng khiến tôi phát điên. Khiến tôi mất đi sự bình tĩnh không chỉ một lần. Nhưng cô ấy dường như chưa bao giờ bận tâm.
Zuoyequnxing_61_9,(Trở lại buổi gặp gỡ người hâm mộ… mọi người đã nhắc đến Sakya. Họ nói cô ấy là giáo viên của Aemeath. Và rằng cô ấy thực sự rất quan tâm.)
Zuoyequnxing_61_10,"Ngày cuối cùng tôi hướng dẫn cô ấy, cô ấy đã ghi ""Cứu thế giới"" vào con đường sự nghiệp. Tôi hỏi cô ấy liệu đó có thực sự là mục tiêu mà một Synchronist nên theo đuổi không, rồi tôi đã thẳng thắn góp ý và yêu cầu cô ấy viết lại."
Zuoyequnxing_61_11,"Cô ấy thậm chí còn không hề tỏ ra buồn bã. Chỉ mỉm cười, hóa hình, rồi bước đi. Cô ấy không bao giờ bước ra khỏi buồng lái đó nữa."
Zuoyequnxing_61_12,"Cô ấy đã trở lại rồi, nhưng không hẳn. Đúng là một học sinh phiền phức."
Zuoyequnxing_61_13,...
Zuoyequnxing_61_14,Lucilla nói với tôi rằng bạn là người nhà của cô ấy. Điều đó có đúng không?
Zuoyequnxing_61_15,Có.
Zuoyequnxing_61_16,Và bạn định điều khiển Exostrider và mang nó trở lại từ Stridergate sao?
Zuoyequnxing_61_17,Đó là kế hoạch.
Zuoyequnxing_61_18,"Nghe như một ý tưởng vừa vô lý, vừa táo bạo, lại hoàn toàn điên rồ. Không ai biết điều gì thực sự ẩn giấu sau cánh cổng đó."
Zuoyequnxing_61_19,Tôi biết.
Zuoyequnxing_61_20,"Khi Aemeath mất tích, buồng lái đã ghi nhận một tỷ lệ đồng bộ hóa cao bất thường. Sau khi cô ấy biến mất, chúng tôi không thể xác minh điều này, vì vậy nó chưa bao giờ được ghi lại chính thức."
Zuoyequnxing_61_21,"Nhìn chung, kết quả kiểm tra của bạn chỉ kém một chút so với cô ấy. Nhưng ở một số lĩnh vực, chúng còn cao hơn thế. Bạn đã vượt qua rồi, {PlayerName}."
Zuoyequnxing_61_22,Tôi hy vọng cái kế hoạch ngớ ngẩn của cậu sẽ thành công... và cậu sẽ đưa học trò của tôi về nhà.
Zuoyequnxing_61_23,Không nghi ngờ gì.
Zuoyequnxing_61_24,Tôi sẽ cố gắng hết sức.
Zuoyequnxing_61_25,"Kết quả đã được công bố, nhưng việc chuẩn bị Exostrider sẽ mất chút thời gian. Bạn sẽ cần chờ khoảng hai ngày."
Zuoyequnxing_61_26,Chúng tôi sẽ thông báo cho bạn khi nó sẵn sàng.
Zuoyequnxing_61_27,...Băng cassette...
Zuoyequnxing_61_28,"Sau Bài Kiểm Tra Đồng Bộ Hóa, bạn thấy 'Aemeath' đang đợi bên buồng lái mô phỏng của mình. Giáo sư Sakya, người đã tiến hành bài kiểm tra của bạn, đang suy ngẫm về Aemeath mà cô từng biết. Cô hy vọng bạn sẽ thành công trong việc đưa học trò của cô trở về.
Sau đó, ngồi một mình trên ghế, ""Aemeath"" đột nhiên thì thầm từ ""Cassette."""
Zuoyequnxing_63_1,"Mentor, là tôi đây."
Zuoyequnxing_63_2,Exostrider đã được chuẩn bị để kích hoạt. Khung tiếp nhận dữ liệu cho Drive Replica cũng đã sẵn sàng.
Zuoyequnxing_63_3,"Theo yêu cầu của bạn, Tập thể Spacetrek đã chuyển 'Aemeath' đến Viện... nhưng cô ấy không phản hồi bất kỳ ai khác. Tôi tin rằng cô ấy đang chờ đợi bạn."
Zuoyequnxing_63_4,Tôi cũng ở Viện. Hẹn gặp bạn sớm.
Zuoyequnxing_64_1,"Vậy là, chúng ta cuối cùng cũng đến nơi con mắt khổng lồ đó đang ẩn giấu sao?"
Zuoyequnxing_64_2,"Ừ. Và Abby, nếu cậu nghĩ nó mạnh hơn cậu, thì đừng cố làm anh hùng nữa, được không?"
Zuoyequnxing_64_3,"Tôi lo được! Nhưng mà... chúng ta không biết đằng sau Cánh cổng đó đang giấu bao nhiêu sức mạnh, nhỉ..."
Zuoyequnxing_64_4,Ưu tiên của chúng ta là dữ liệu và Aemeath. Trận chiến trực diện với Aleph-1 có thể đợi cho đến khi Mô hình Drive sẵn sàng.
Zuoyequnxing_65_1,Này {PlayerName}! Bạn... đi bây giờ sao?
Zuoyequnxing_65_2,Sao cậu biết?
Zuoyequnxing_65_3,Bạn... đã đợi tôi sao?
Zuoyequnxing_65_4,Tôi đã dồn Giáo sư Mornye vào thế bí. Khiêu khích cô ấy cho đến khi cô ấy gần như sụp đổ.
Zuoyequnxing_65_5,"À, tôi lo quá. Cứ tưởng là gặp được cậu trước khi cậu đi chứ."
Zuoyequnxing_65_6,"{PlayerName}, vậy là bạn sẽ điều khiển Exostrider."
Zuoyequnxing_65_7,Bạn... không hề cảm thấy lo lắng chút nào sao?
Zuoyequnxing_65_8,"Tôi biết bạn rất tuyệt vời, nhưng chưa ai từng làm điều này trước đây cả."
Zuoyequnxing_65_9,"Không ai biết liệu Exostrider có thể di chuyển được không, hay còn điều gì khác có thể xảy ra."
Zuoyequnxing_65_10,"Gần đây, mọi thứ tại Học viện đều mang một cảm giác nặng trĩu. Các giáo viên đang quá tải. Ngay cả Exoswarm gần đó cũng có vẻ bất an..."
Zuoyequnxing_65_11,"Lynae, are <i>bạn</i> hồi hộp không?"
Zuoyequnxing_65_12,"Ể?! Được rồi, cũng được. Sao mà nó hiển nhiên đến thế?"
Zuoyequnxing_65_13,"Nhìn này, sau khi tôi vượt qua kỳ thi đầu vào, tôi đã nghĩ, ""Tuyệt vời. Cuộc sống lại sẽ bận rộn đến mức không ngừng nghỉ."" Giống như ngày xưa vậy."
Zuoyequnxing_65_14,"Nhưng ngay khi tôi đã sẵn sàng để cuối cùng được trở thành một sinh viên... bong bóng của tôi đã vỡ tan. Cuộc sống học đường rực rỡ của tôi, chỉ còn là một tiếng 'Phụt' và tan biến."
Zuoyequnxing_65_15,"The Threnodian, Voidmatter, the Fractsidus... Chúng đang dồn ép chúng ta, và tôi không thể làm gì để giúp bạn chống lại chúng."
Zuoyequnxing_65_16,Tôi chỉ đứng đây nhìn bạn tự bước vào hiểm nguy. Điều đó khiến tôi cảm thấy vô dụng biết bao.
Zuoyequnxing_65_17,"Tôi sẽ cảm thấy quá có lỗi nếu phải kéo mọi người ở Lahai-Roi vào nguy hiểm, chỉ vì muốn hỗ trợ tôi."
Zuoyequnxing_65_18,"Dĩ nhiên, nếu mọi chuyện trở nên quá tuyệt vọng, chúng ta sẽ phải cùng nhau đối mặt."
Zuoyequnxing_65_19,Nhưng tạm thời thì sao? Khi tôi nhìn những học sinh đến đây theo đuổi giấc mơ của mình... Tôi chỉ mong họ được mãi là những học sinh.
Zuoyequnxing_65_20,Bởi vì...
Zuoyequnxing_65_21,Bảo vệ thế giới là sứ mệnh của một vị cứu tinh.
Zuoyequnxing_65_22,Bảo vệ lũ trẻ là việc của người lớn.
Zuoyequnxing_65_23,"Dang, cái danh hiệu đó nặng nề quá! ...Chúng ta cùng năm đấy, biết không."
Zuoyequnxing_65_24,"Này, bạn cũng là học sinh mà... Đối với bạn, chúng tôi chẳng khác gì những đứa trẻ con sao?"
Zuoyequnxing_65_25,…Nhưng tôi hiểu ý bạn.
Zuoyequnxing_65_26,"Khi bạn có cả một thế giới để cứu, lại để phí thời gian vào những lời động viên suông... Tôi thực sự cần phải trưởng thành hơn."
Zuoyequnxing_65_27,"Nhưng tôi sẽ không đứng yên. Tôi sẽ luôn sẵn sàng. Bất cứ điều gì Học Viện cần để hỗ trợ nhiệm vụ của bạn, tôi đều sẵn lòng giúp đỡ."
Zuoyequnxing_65_28,"Và khi mọi thứ lắng xuống, chúng ta sẽ cùng nhau đi một chuyến xe."
Zuoyequnxing_65_29,Nghe hay đấy.
Zuoyequnxing_65_30,"Lần tới, chúng ta có thể lập một đội biker được."
Zuoyequnxing_65_31,"Heh, không thể chờ đợi ngày đó đến."
Zuoyequnxing_65_32,"Giáo sư Mornye đang ở phía trước. Chúc cậu may mắn trên hành trình này, người bạn của tôi!"
Zuoyequnxing_65_33,"Bạn tình cờ gặp Lynae. Cô ấy lo lắng và lộ rõ vẻ bất an trước rủi ro bạn đang chấp nhận. Bạn trấn an cô ấy, hứa hẹn một chuyến đạp xe cùng nhau khác khi mọi chuyện kết thúc."
Zuoyequnxing_66_1,Lối đi tạm thời đã hoàn tất. Nó sẽ đưa bạn thẳng đến Keystone.
Zuoyequnxing_66_2,"The Black Shores sẽ duy trì một đội ngũ sẵn sàng tại Viện nghiên cứu này. Nếu bạn cần sự hỗ trợ của chúng tôi, chỉ cần báo cho chúng tôi biết."
Zuoyequnxing_66_3,"Cảm ơn bạn. Nếu không có chuyên môn của đội bạn, chúng tôi đã không thể xây dựng khung dữ liệu này nhanh chóng đến thế."
